generation,field_name,score_gpt4o,error_type_gpt4o,explanation_gpt4o,score_llama3-70b,error_type_llama3-70b,explanation_llama3-70b
0,application_type_and_sub_type,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
0,part_variety_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
0,part_dimensions_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
0,part_weight_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
0,desired_throughput,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
0,budget_for_project,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
0,project_completion_timeline_ideal,5,faithful,"The candidate accurately conveys the same timeline for the first station as the ground truth, with only minor wording differences.",5,faithful,"The candidate value is a concise rephrasing of the ground truth, preserving the exact timeline and core meaning."
0,project_timeline_constraints,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
0,key_decision_makers_description,5,faithful,"The candidate accurately conveys the roles of the primary decision-maker and the Director of Operations, maintaining the original meaning.",5,faithful,"The candidate value is a minor rewording of the ground truth, preserving the same meaning and details."
0,company_history_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
0,key_stakeholders_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
0,company_differentiation_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
0,primary_products_services_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
0,innovation_approach_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
1,company_name,5,faithful,"The candidate value is fully faithful to the ground truth, with only a minor punctuation difference.",5,faithful,"The candidate value is an exact match to the ground-truth value, preserving the same meaning and wording."
1,contact_person_name,1,contradictory,"The candidate provides a completely different name, conflicting with the ground truth.",1,fabricated,"The candidate value provides a completely different name, contradicting the ground-truth value."
1,contact_person_role,1,contradictory,The candidate value 'Director of Operations' conflicts with the ground truth 'Project Manager' as they are distinct roles with different responsibilities.,4,overly_general,"The candidate value is mostly faithful, but the title 'Director of Operations' is a more senior and broader role than the ground-truth 'Project Manager'."
1,contact_person_email,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
1,contact_person_phone,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
1,is_decision_maker,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
1,industry,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
1,address,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
1,purpose_of_request,3,vague,The candidate captures the general idea of improving manufacturing but lacks specific details about increasing production speed and reducing repetitive strain injuries.,4,overly_general,The candidate preserves the main idea of improving manufacturing but omits specific details about production speed and repetitive strain injuries.
1,lead_source,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
1,worked_with_ur_before,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
1,in_house_automation_resources_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
1,in_house_team_skill_level,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
1,installation_responsibility,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
1,preferred_installation_timeline,3,vague,The candidate specifies a timeline for the first station but does not fully cover the entire installation timeline mentioned in the ground truth.,4,faithful,"The candidate value is mostly faithful to the ground truth, as it provides a more specific timeline for the first station, which is within the original 6-month window."
1,deployment_process_preference,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
1,application_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
1,application_criticality,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
1,application_type_and_sub_type,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
1,part_variety_description,2,vague,The candidate is loosely related to the ground truth but lacks specific information about the number and similarity of the components.,0,omitted,"The candidate value does not provide any information about the part variety description, instead stating that it is still being evaluated."
1,part_dimensions_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
1,part_weight_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
1,desired_throughput,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
1,budget_for_project,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
1,project_completion_timeline_ideal,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
1,project_timeline_constraints,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
1,key_decision_makers_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
1,company_history_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
1,key_stakeholders_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
1,company_differentiation_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
1,primary_products_services_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
1,innovation_approach_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
2,company_name,5,faithful,"The candidate value is fully faithful to the ground truth, with only a minor punctuation difference.",5,faithful,"The candidate value is an exact match to the ground-truth value, preserving the same meaning and wording."
2,contact_person_name,1,contradictory,"The candidate provides a completely different name, conflicting with the ground truth.",1,fabricated,"The candidate value provides a completely different name, contradicting the ground-truth value."
2,contact_person_role,1,contradictory,The candidate value 'Director of Operations' conflicts with the ground truth 'Project Manager' as they are distinct roles with different responsibilities.,4,overly_general,"The candidate value is mostly faithful, but the role is slightly more senior and general than the original Project Manager."
2,contact_person_email,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
2,contact_person_phone,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
2,is_decision_maker,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
2,industry,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
2,address,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
2,purpose_of_request,3,vague,The candidate captures the general idea of improving manufacturing but lacks specific details about increasing production speed and reducing repetitive strain injuries.,4,overly_general,The candidate preserves the main idea of improving manufacturing but omits specific details about production speed and repetitive strain injuries.
2,lead_source,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
2,worked_with_ur_before,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
2,in_house_automation_resources_description,0,omitted,"The candidate provides no information about the in-house automation resources, omitting the details about the maintenance team and lack of dedicated engineers.",1,omitted,"The candidate value does not provide any meaningful information about the in-house automation resources, unlike the ground truth which provides specific details."
2,in_house_team_skill_level,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
2,installation_responsibility,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
2,preferred_installation_timeline,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
2,deployment_process_preference,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
2,application_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
2,application_criticality,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
2,application_type_and_sub_type,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
2,part_variety_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
2,part_dimensions_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
2,part_weight_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
2,desired_throughput,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
2,budget_for_project,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
2,project_completion_timeline_ideal,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
2,project_timeline_constraints,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
2,key_decision_makers_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
2,company_history_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
2,key_stakeholders_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
2,company_differentiation_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
2,primary_products_services_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
2,innovation_approach_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
3,company_name,5,faithful,"The candidate value is fully faithful to the ground truth, with only a minor punctuation difference.",5,faithful,"The candidate value is an exact match to the ground-truth value, preserving the same meaning and wording."
3,contact_person_name,1,contradictory,"The candidate provides a completely different name, conflicting with the ground truth.",1,fabricated,"The candidate value provides a completely different name, contradicting the ground-truth value."
3,contact_person_role,1,contradictory,The candidate value 'Director of Operations' conflicts with the ground truth 'Project Manager' as they are distinct roles with different responsibilities.,4,overly_general,"The candidate value is mostly faithful, but the title 'Director of Operations' is a more senior and broader role than the ground-truth 'Project Manager'."
3,contact_person_email,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
3,contact_person_phone,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
3,is_decision_maker,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
3,industry,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
3,address,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
3,purpose_of_request,3,vague,The candidate captures the general idea of improving manufacturing but lacks specific details about increasing production speed and reducing injuries.,4,overly_general,The candidate preserves the main idea of improving manufacturing but omits specific details about production speed and repetitive strain injuries.
3,lead_source,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
3,worked_with_ur_before,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
3,in_house_automation_resources_description,0,omitted,"The candidate provides no information about the in-house automation resources, omitting the details present in the ground truth.",2,omitted,"The candidate value does not provide any meaningful information about the in-house automation resources, unlike the ground truth which describes the maintenance team and lack of dedicated engineers."
3,in_house_team_skill_level,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
3,installation_responsibility,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
3,preferred_installation_timeline,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
3,deployment_process_preference,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
3,application_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
3,application_criticality,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
3,application_type_and_sub_type,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
3,part_variety_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
3,part_dimensions_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
3,part_weight_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
3,desired_throughput,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
3,budget_for_project,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
3,project_completion_timeline_ideal,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
3,project_timeline_constraints,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
3,key_decision_makers_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
3,company_history_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
3,key_stakeholders_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
3,company_differentiation_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
3,primary_products_services_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
3,innovation_approach_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
4,company_name,5,faithful,"The candidate value is identical to the ground-truth value, preserving full semantic fidelity.",5,faithful,"The candidate value is an exact match to the ground-truth value, preserving the same meaning and wording."
4,contact_person_name,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
4,contact_person_role,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
4,contact_person_email,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
4,contact_person_phone,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
4,is_decision_maker,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
4,industry,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
4,address,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
4,purpose_of_request,3,vague,The candidate captures the general idea of improving manufacturing but omits specific details about increasing production speed and reducing repetitive strain injuries.,4,overly_general,The candidate preserves the main idea of improving manufacturing but omits specific details about production speed and repetitive strain injuries.
4,lead_source,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
4,worked_with_ur_before,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
4,in_house_automation_resources_description,0,omitted,"The candidate provides no information about the in-house automation resources, omitting the details present in the ground truth.",2,omitted,"The candidate value does not provide any meaningful information about the in-house automation resources, unlike the ground truth which describes the maintenance team and lack of dedicated engineers."
4,in_house_team_skill_level,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
4,installation_responsibility,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
4,preferred_installation_timeline,0,omitted,"The candidate provides no information about the installation timeline, which is specified in the ground truth.",0,omitted,"The candidate value does not provide any information about the preferred installation timeline, unlike the ground truth which specifies a specific timeframe."
4,deployment_process_preference,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
4,application_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
4,application_criticality,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
4,application_type_and_sub_type,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
4,part_variety_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
4,part_dimensions_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
4,part_weight_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
4,desired_throughput,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
4,budget_for_project,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
4,project_completion_timeline_ideal,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
4,project_timeline_constraints,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
4,key_decision_makers_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
4,company_history_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
4,key_stakeholders_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
4,company_differentiation_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
4,primary_products_services_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
4,innovation_approach_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
5,company_name,5,faithful,"The candidate value is fully faithful to the ground truth, with only a minor punctuation difference.",5,faithful,"The candidate value is an exact match to the ground-truth value, preserving the same meaning and wording."
5,contact_person_name,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
5,contact_person_role,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
5,contact_person_email,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
5,contact_person_phone,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
5,is_decision_maker,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
5,industry,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
5,address,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
5,purpose_of_request,3,overly_general,The candidate captures the general idea of improving manufacturing but omits specific details about increasing production speed and reducing repetitive strain injuries.,4,overly_general,The candidate preserves the main idea of improving manufacturing but omits specific details about production speed and repetitive strain injuries.
5,lead_source,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
5,worked_with_ur_before,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
5,in_house_automation_resources_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
5,in_house_team_skill_level,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
5,installation_responsibility,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
5,preferred_installation_timeline,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
5,deployment_process_preference,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
5,application_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
5,application_criticality,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
5,application_type_and_sub_type,0,no_information,"The candidate provides no relevant information about the application type and sub-type, which is PCB assembly in the ground truth.",0,omitted,"The candidate value does not provide any information about the application type and sub-type, completely omitting the details present in the ground truth."
5,part_variety_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
5,part_dimensions_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
5,part_weight_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
5,desired_throughput,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
5,budget_for_project,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
5,project_completion_timeline_ideal,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
5,project_timeline_constraints,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
5,key_decision_makers_description,0,omitted,"The candidate provides no information about the decision-makers, omitting all details present in the ground truth.",0,omitted,"The candidate value does not provide any information about the key decision makers, which is the main purpose of the field."
5,company_history_summary,0,omitted,"The candidate provides no information about the company's history, failing to convey any of the original details.",0,omitted,"The candidate value does not provide any information about the company's history, failing to address the field altogether."
5,key_stakeholders_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
5,company_differentiation_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
5,primary_products_services_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
5,innovation_approach_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
6,company_name,5,faithful,"The candidate value is identical to the ground-truth value, preserving the full semantic meaning.",5,faithful,"The candidate value is identical to the ground-truth value, preserving the exact same meaning."
6,contact_person_name,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
6,contact_person_role,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
6,contact_person_email,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
6,contact_person_phone,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
6,is_decision_maker,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
6,industry,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
6,address,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
6,purpose_of_request,3,vague,The candidate captures the general idea of improving manufacturing but lacks specific details about increasing production speed and reducing repetitive strain injuries.,4,overly_general,The candidate preserves the main idea of improving manufacturing but omits specific details about production speed and repetitive strain injuries.
6,lead_source,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
6,worked_with_ur_before,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
6,in_house_automation_resources_description,0,no_information,"The candidate provides no information about the in-house automation resources, failing to convey any of the details present in the ground truth.",2,omitted,"The candidate value does not provide any specific information about the in-house automation resources, unlike the ground truth, which describes the maintenance team and lack of dedicated engineers."
6,in_house_team_skill_level,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
6,installation_responsibility,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
6,preferred_installation_timeline,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
6,deployment_process_preference,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
6,application_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
6,application_criticality,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
6,application_type_and_sub_type,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
6,part_variety_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
6,part_dimensions_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
6,part_weight_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
6,desired_throughput,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
6,budget_for_project,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
6,project_completion_timeline_ideal,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
6,project_timeline_constraints,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
6,key_decision_makers_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
6,company_history_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
6,key_stakeholders_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
6,company_differentiation_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
6,primary_products_services_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
6,innovation_approach_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
7,company_name,5,faithful,"The candidate value is identical to the ground-truth value, preserving the full semantic meaning.",5,faithful,"The candidate value is an exact match to the ground-truth value, preserving the same meaning and wording."
7,contact_person_name,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
7,contact_person_role,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
7,contact_person_email,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
7,contact_person_phone,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
7,is_decision_maker,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
7,industry,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
7,address,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
7,purpose_of_request,3,vague,The candidate captures the general idea of improving manufacturing but omits specific details about increasing production speed and reducing repetitive strain injuries.,4,overly_general,The candidate preserves the main idea of improving manufacturing but omits specific details about production speed and repetitive strain injuries.
7,lead_source,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
7,worked_with_ur_before,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
7,in_house_automation_resources_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
7,in_house_team_skill_level,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
7,installation_responsibility,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
7,preferred_installation_timeline,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
7,deployment_process_preference,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
7,application_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
7,application_criticality,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
7,application_type_and_sub_type,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
7,part_variety_description,1,contradictory,"The candidate contradicts the ground truth by stating a lack of details, whereas the ground truth specifies about 5 similar types of components.",1,omitted,"The candidate value does not provide any information about the part variety description, contradicting the ground truth which mentions specific details about the components."
7,part_dimensions_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
7,part_weight_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
7,desired_throughput,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
7,budget_for_project,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
7,project_completion_timeline_ideal,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
7,project_timeline_constraints,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
7,key_decision_makers_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
7,company_history_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
7,key_stakeholders_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
7,company_differentiation_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
7,primary_products_services_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
7,innovation_approach_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
8,company_name,5,faithful,"The candidate value is fully faithful to the ground truth, with only a minor punctuation difference.",5,faithful,"The candidate value is an exact match to the ground-truth value, preserving the same meaning and wording."
8,contact_person_name,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
8,contact_person_role,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
8,contact_person_email,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
8,contact_person_phone,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
8,is_decision_maker,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
8,industry,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
8,address,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
8,purpose_of_request,4,overly_general,The candidate captures the main goal of improving manufacturing but lacks specific details about increasing production speed and reducing repetitive strain injuries.,4,overly_general,The candidate value preserves the main idea of improving manufacturing but omits specific details about production speed and repetitive strain injuries.
8,lead_source,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
8,worked_with_ur_before,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
8,in_house_automation_resources_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
8,in_house_team_skill_level,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
8,installation_responsibility,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
8,preferred_installation_timeline,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
8,deployment_process_preference,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
8,application_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
8,application_criticality,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
8,application_type_and_sub_type,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
8,part_variety_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
8,part_dimensions_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
8,part_weight_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
8,desired_throughput,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
8,budget_for_project,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
8,project_completion_timeline_ideal,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
8,project_timeline_constraints,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
8,key_decision_makers_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
8,company_history_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
8,key_stakeholders_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
8,company_differentiation_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
8,primary_products_services_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
